ms,type,side,price,qty,uid
39747,NEW,0,39711,133,27423
39748,NEW,1,124103,5,27424
39749,NEW,1,2459,76,27425
39750,NEW,1,1784,60,27426
39750,NEW,1,2697,24,27427
39750,NEW,1,3436,14,27428
39750,NEW,1,3821,20,27429
39750,NEW,1,5262,46,27430
39750,NEW,1,39711,30,27431
39750,NEW,0,1083,3,27432
39750,NEW,0,3247,25,27433
39750,CANCEL,0,0,0,21183
39750,NEW,0,3713,31,27434
39750,NEW,0,7734,17,27435
39750,NEW,0,7953,166,27436
39750,NEW,0,8719,108,27437
39751,NEW,1,124102,8,27438
39752,NEW,1,2459,109,27439
39753,NEW,1,1082,20,27440
39753,NEW,1,1784,174,27441
39753,NEW,1,3436,23,27442
39753,NEW,1,3713,16,27443
39753,NEW,1,5262,552,27444
39753,NEW,1,8718,38,27445
39753,NEW,0,2698,48,27446
39753,NEW,0,3249,44,27447
39753,NEW,0,3822,32,27448
39753,NEW,0,7734,12,27449
39753,NEW,0,7953,53,27450
39753,CANCEL,0,0,0,16242
39753,NEW,0,39735,10,27451
39754,NEW,0,124103,7,27452
39755,NEW,1,2459,81,27453
39756,NEW,1,307,11,27454
39756,NEW,1,1082,15,27455
39756,NEW,1,3247,32,27456
39756,NEW,1,3436,20,27457
39756,NEW,1,3821,28,27458
39756,NEW,1,8718,25,27459
39756,NEW,0,1785,10,27460
39756,NEW,0,2698,13,27461
39756,NEW,0,3714,26,27462
39756,NEW,0,5262,89,27463
39756,NEW,0,7734,14,27464
39756,NEW,0,7952,41,27465
39756,NEW,0,39752,83,27466
39757,NEW,1,124103,5,27467
39758,NEW,1,2459,87,27468
39759,NEW,1,307,300,27469
39759,CANCEL,0,0,0,15184
39759,NEW,1,2697,26,27470
39759,NEW,1,3713,9,27471
39759,NEW,1,5261,268,27472
39759,NEW,1,7951,111,27473
39759,NEW,1,39754,24,27474
39759,NEW,0,3249,30,27475
39759,NEW,0,3436,9,27476
39759,NEW,0,3822,1,27477
39759,NEW,0,7734,9,27478
39759,CANCEL,0,0,0,1492
39759,NEW,0,8719,26,27479
39760,NEW,0,124105,11,27480
39761,NEW,0,2460,6,27481
39762,NEW,1,1784,35,27482
39762,NEW,1,3713,25,27483
39762,CANCEL,0,0,0,12208
39762,NEW,1,5261,372,27484
39762,NEW,1,8718,117,27485
39762,NEW,1,39750,45,27486
39762,NEW,0,1083,32,27487
39762,NEW,0,2698,54,27488
39762,NEW,0,3249,40,27489
39762,NEW,0,3438,147,27490
39762,NEW,0,3822,1,27491
39762,CANCEL,0,0,0,18314
39762,NEW,0,7734,7,27492
39762,NEW,0,7952,59,27493
39763,NEW,1,124105,4,27494
39764,NEW,0,2460,20,27495
39765,NEW,1,307,46,27496
39765,NEW,1,1082,2,27497
39765,NEW,1,1784,19,27498
39765,CANCEL,0,0,0,10541
39765,NEW,1,3438,77,27499
39765,NEW,1,3711,22,27500
39765,NEW,1,3821,42,27501
39765,NEW,1,7948,16,27502
39765,NEW,1,39735,66,27503
39765,NEW,0,2698,14,27504
39765,NEW,0,3249,61,27505
39765,NEW,0,5261,55,27506
39765,NEW,0,7734,23,27507
39765,NEW,0,8718,50,27508
39766,NEW,1,124103,11,27509
39767,NEW,1,2459,12,27510
39767,CANCEL,0,0,0,12351
39768,NEW,1,307,11,27511
39768,NEW,1,1082,25,27512
39768,CANCEL,0,0,0,10222
39768,NEW,1,1784,38,27513
39768,NEW,1,2697,5,27514
39768,CANCEL,0,0,0,12283
39768,NEW,1,3247,126,27515
39768,CANCEL,0,0,0,104
39768,NEW,1,3438,14,27516
39768,NEW,1,3821,57,27517
39768,NEW,1,7947,34,27518
39768,NEW,1,8717,24,27519
39768,NEW,1,39731,54,27520
39768,NEW,0,3713,13,27521
39768,CANCEL,0,0,0,5365
39768,NEW,0,5261,73,27522
39768,CANCEL,0,0,0,6967
39768,NEW,0,7734,26,27523
39769,NEW,1,124103,10,27524
39770,NEW,0,2460,3,27525
39771,NEW,1,307,55,27526
39771,NEW,1,1784,28,27527
39771,NEW,1,3438,155,27528
39771,NEW,1,3711,74,27529
39771,NEW,1,3821,28,27530
39771,NEW,1,5260,98,27531
39771,NEW,1,7733,36,27532
39771,NEW,1,8717,88,27533
39771,NEW,0,1083,47,27534
39771,NEW,0,2698,25,27535
39771,NEW,0,3247,37,27536
39771,NEW,0,7948,19,27537
39771,NEW,0,39731,98,27538
39772,NEW,1,124101,18,27539
39773,NEW,0,2460,18,27540
39774,NEW,1,1784,371,27541
39774,NEW,1,3247,33,27542
39774,NEW,1,3436,76,27543
39774,NEW,1,3821,8,27544
39774,NEW,1,7733,21,27545
39774,NEW,1,8717,31,27546
39774,NEW,1,39728,124,27547
39774,NEW,0,1083,115,27548
39774,CANCEL,0,0,0,3013
39774,NEW,0,2698,120,27549
39774,NEW,0,3713,8,27550
39774,NEW,0,5261,78,27551
39774,NEW,0,7948,43,27552
39775,NEW,1,124100,20,27553
39775,CANCEL,0,0,0,4696
39776,NEW,1,2459,11,27554
39776,CANCEL,0,0,0,24741
39777,NEW,1,307,24,27555
39777,NEW,1,1082,22,27556
39777,CANCEL,0,0,0,21529
39777,NEW,1,1784,66,27557
39777,CANCEL,0,0,0,23672
39777,NEW,1,3247,229,27558
39777,NEW,1,3435,337,27559
39777,NEW,1,3711,54,27560
39777,NEW,1,5260,54,27561
39777,NEW,1,7733,20,27562
39777,NEW,1,7948,62,27563
39777,NEW,0,2698,41,27564
39777,NEW,0,3822,11,27565
39777,NEW,0,8717,26,27566
39777,NEW,0,39730,78,27567
39778,NEW,0,124102,26,27568
39779,NEW,0,2460,67,27569
39780,NEW,1,307,11,27570
39780,NEW,1,1082,46,27571
39780,NEW,1,1784,11,27572
39780,NEW,1,3432,118,27573
39780,NEW,1,3821,85,27574
39780,NEW,1,7733,25,27575
39780,NEW,1,7945,124,27576
39780,NEW,0,2698,502,27577
39780,NEW,0,3247,27,27578
39780,NEW,0,3713,48,27579
39780,CANCEL,0,0,0,14843
39780,NEW,0,5261,152,27580
39780,NEW,0,8717,86,27581
39780,NEW,0,39725,29,27582
39781,NEW,1,124100,14,27583
39782,NEW,1,2459,80,27584
39783,NEW,1,1784,106,27585
39783,NEW,1,3246,27,27586
39783,NEW,1,3433,9,27587
39783,NEW,1,39705,17,27588
39783,NEW,0,2698,32,27589
39783,NEW,0,3821,48,27590
39783,NEW,0,5261,550,27591
39783,NEW,0,7734,38,27592
39783,NEW,0,7948,207,27593
39783,NEW,0,8717,28,27594
39784,NEW,0,124101,8,27595
39785,NEW,0,2459,54,27596
39786,NEW,1,1082,16,27597
39786,NEW,1,3246,15,27598
39786,NEW,1,3432,2428,27599
39786,NEW,1,3711,22,27600
39786,NEW,1,5260,382,27601
39786,NEW,1,7733,47,27602
39786,NEW,1,7948,35,27603
39786,CANCEL,0,0,0,20098
39786,NEW,1,8716,96,27604
39786,NEW,0,308,220,27605
39786,NEW,0,1785,36,27606
39786,NEW,0,2698,150,27607
39786,NEW,0,3821,37,27608
39786,NEW,0,39729,15,27609
39787,NEW,1,124100,63,27610
39788,NEW,1,2458,50,27611
39789,NEW,1,1082,7,27612
39789,NEW,1,1784,565,27613
39789,NEW,1,3711,2,27614
39789,NEW,1,3820,71,27615
39789,NEW,1,5260,300,27616
39789,CANCEL,0,0,0,26905
39789,NEW,1,7733,32,27617
39789,NEW,1,8716,79,27618
39789,NEW,1,39724,6,27619
39789,NEW,0,2698,25,27620
39789,CANCEL,0,0,0,2592
39789,NEW,0,3247,38,27621
39789,NEW,0,3432,690,27622
39789,NEW,0,7953,81,27623
39790,NEW,1,124088,17,27624
39791,NEW,1,2458,17,27625
39792,NEW,1,1784,27,27626
39792,NEW,1,3427,208,27627
39792,NEW,1,5260,252,27628
39792,NEW,1,7733,132,27629
39792,NEW,1,7952,66,27630
39792,NEW,1,8716,78,27631
39792,NEW,1,39720,18,27632
39792,NEW,0,2698,154,27633
39792,NEW,0,3247,41,27634
39792,NEW,0,3713,1,27635
39792,NEW,0,3821,255,27636
39793,NEW,1,124067,7,27637
39794,NEW,0,2459,17,27638
39795,NEW,1,307,34,27639
39795,NEW,1,1082,132,27640
39795,NEW,1,2697,38,27641
39795,NEW,1,3247,81,27642
39795,NEW,1,3429,2426,27643
39795,NEW,1,5259,848,27644
39795,NEW,1,7948,22,27645
39795,NEW,1,39703,35,27646
39795,CANCEL,0,0,0,12887
39795,NEW,0,1784,80,27647
39795,NEW,0,3713,17,27648
39795,NEW,0,3821,59,27649
39795,NEW,0,7733,120,27650
39795,NEW,0,8717,41,27651
39796,NEW,1,124066,7,27652
39798,NEW,1,307,57,27653
39798,NEW,1,1082,25,27654
39798,NEW,1,2697,28,27655
39798,NEW,1,3247,14,27656
39798,NEW,1,3711,9,27657
39798,NEW,1,8716,48,27658
39798,NEW,1,39702,10,27659
39798,NEW,0,1784,215,27660
39798,NEW,0,3429,714,27661
39798,NEW,0,3821,24,27662
39798,NEW,0,5259,285,27663
39798,NEW,0,7733,15,27664
39798,NEW,0,7952,75,27665
39799,NEW,1,124059,7,27666
39800,NEW,1,2458,72,27667
39801,NEW,1,307,70,27668
39801,NEW,1,1082,5,27669
39801,NEW,1,2697,195,27670
39801,NEW,1,3429,275,27671
39801,NEW,1,3711,17,27672
39801,NEW,1,5258,247,27673
39801,NEW,0,1784,115,27674
39801,NEW,0,3247,21,27675
39801,CANCEL,0,0,0,8828
39801,NEW,0,3821,29,27676
39801,NEW,0,7733,26,27677
39801,CANCEL,0,0,0,24684
39801,NEW,0,7951,2,27678
39801,NEW,0,8716,45,27679
39801,NEW,0,39702,22,27680
39802,NEW,1,124056,5,27681
39803,NEW,0,2459,31,27682
39804,NEW,1,307,14,27683
39804,NEW,1,2697,3,27684
39804,NEW,1,3711,8,27685
39804,CANCEL,0,0,0,15493
39804,NEW,1,39701,97,27686
39804,NEW,0,1083,555,27687
39804,NEW,0,1784,133,27688
39804,NEW,0,3247,82,27689
39804,NEW,0,3431,46,27690
39804,NEW,0,3821,107,27691
39804,NEW,0,5259,42,27692
39804,NEW,0,7733,14,27693
39804,NEW,0,7951,19,27694
39804,NEW,0,8716,36,27695
39805,NEW,1,124056,11,27696
39806,NEW,1,2458,22,27697
39807,NEW,1,1082,26,27698
39807,NEW,1,3247,15,27699
39807,NEW,1,3429,6,27700
39807,NEW,1,3711,1,27701
39807,NEW,1,3820,650,27702
39807,CANCEL,0,0,0,11137
39807,NEW,1,5258,271,27703
39807,CANCEL,0,0,0,23710
39807,NEW,1,7731,21,27704
39807,NEW,1,39701,27,27705
39807,CANCEL,0,0,0,15190
39807,NEW,0,308,3,27706
39807,NEW,0,1784,13,27707
39807,NEW,0,2698,50,27708
39807,CANCEL,0,0,0,8571
39807,NEW,0,7952,16,27709
39807,NEW,0,8716,29,27710
39808,NEW,1,124053,5,27711
39809,NEW,0,2459,50,27712
39809,CANCEL,0,0,0,24744
39810,NEW,1,307,447,27713
39810,NEW,1,1082,236,27714
39810,NEW,1,1782,23,27715
39810,NEW,1,3247,17,27716
39810,NEW,1,3711,7,27717
39810,CANCEL,0,0,0,12936
39810,NEW,1,3820,451,27718
39810,CANCEL,0,0,0,4206
39810,NEW,1,7948,74,27719
39810,NEW,1,8715,198,27720
39810,NEW,0,2698,49,27721
39810,NEW,0,3429,4,27722
39810,NEW,0,5258,126,27723
39810,NEW,0,7731,21,27724
39810,NEW,0,39701,24,27725
39811,NEW,0,124055,6,27726
39812,NEW,1,2458,14,27727
39812,CANCEL,0,0,0,21369
39813,NEW,1,307,110,27728
39813,NEW,1,1782,87,27729
39813,NEW,1,2697,21,27730
39813,CANCEL,0,0,0,10855
39813,NEW,1,3429,4,27731
39813,NEW,1,3819,4210,27732
39813,CANCEL,0,0,0,14950
39813,NEW,1,5257,914,27733
39813,NEW,1,39700,41,27734
39813,NEW,0,1083,562,27735
39813,NEW,0,3247,10,27736
39813,NEW,0,3713,20,27737
39813,NEW,0,7733,28,27738
39813,NEW,0,7948,31,27739
39813,NEW,0,8716,51,27740
39814,NEW,1,124051,4,27741
39815,NEW,1,2458,8,27742
39816,NEW,1,307,11,27743
39816,NEW,1,3429,23,27744
39816,NEW,1,3711,38,27745
39816,NEW,1,7731,28,27746
39816,NEW,0,1083,29,27747
39816,NEW,0,1784,133,27748
39816,NEW,0,2698,25,27749
39816,NEW,0,3247,41,27750
39816,NEW,0,3820,1176,27751
39816,CANCEL,0,0,0,7615
39816,NEW,0,5257,78,27752
39816,NEW,0,7948,62,27753
39816,NEW,0,8716,35,27754
39816,NEW,0,39700,7,27755
39817,NEW,1,124051,19,27756
39817,CANCEL,0,0,0,12285
39818,NEW,1,2458,1,27757
39819,NEW,1,307,40,27758
39819,NEW,1,1082,20,27759
39819,NEW,1,3247,123,27760
39819,CANCEL,0,0,0,14830
39819,NEW,1,3711,22,27761
39819,NEW,1,3819,231,27762
39819,NEW,1,7731,4,27763
39819,NEW,1,8715,44,27764
39819,NEW,1,39698,29,27765
39819,NEW,0,1784,44,27766
39819,NEW,0,3429,32,27767
39819,NEW,0,5258,428,27768
39819,CANCEL,0,0,0,14656
39819,NEW,0,7950,8,27769
39820,NEW,1,124048,10,27770
39821,NEW,0,2459,39,27771
39822,NEW,1,2697,116,27772
39822,CANCEL,0,0,0,17715
39822,NEW,1,3247,233,27773
39822,NEW,1,3429,28,27774
39822,NEW,1,3711,15,27775
39822,NEW,1,5257,47,27776
39822,NEW,1,7950,81,27777
39822,NEW,1,8715,64,27778
39822,NEW,1,39696,24,27779
39822,NEW,0,1083,173,27780
39822,NEW,0,1784,197,27781
39822,NEW,0,3820,140,27782
39822,NEW,0,7731,32,27783
39823,NEW,1,124048,5,27784
39824,NEW,1,2459,67,27785
39825,NEW,1,1082,3051,27786
39825,NEW,1,2697,696,27787
39825,NEW,1,7731,15,27788
39825,NEW,1,8714,56,27789
39825,NEW,0,1784,454,27790
39825,NEW,0,3247,7,27791
39825,CANCEL,0,0,0,11537
39825,NEW,0,3429,20,27792
39825,NEW,0,3820,314,27793
39825,NEW,0,5258,35,27794
39825,CANCEL,0,0,0,14434
39825,NEW,0,39698,5,27795
39825,CANCEL,0,0,0,17358
39826,NEW,1,124048,12,27796
39827,NEW,1,2459,184,27797
39828,NEW,1,307,132,27798
39828,NEW,1,3429,221,27799
39828,NEW,1,3711,18,27800
39828,NEW,1,5257,37,27801
39828,NEW,0,1083,267,27802
39828,NEW,0,1784,100,27803
39828,NEW,0,2698,493,27804
39828,NEW,0,3247,47,27805
39828,NEW,0,3819,59,27806
39828,NEW,0,7731,88,27807
39828,NEW,0,7950,85,27808
39828,NEW,0,8715,69,27809
39828,NEW,0,39697,7,27810
39829,NEW,0,124048,5,27811
39830,NEW,0,2460,149,27812
39831,NEW,1,307,50,27813
39831,NEW,1,1782,1846,27814
39831,NEW,1,3246,13,27815
39831,NEW,1,3818,124,27816
39831,NEW,0,1083,305,27817
39831,NEW,0,2698,16,27818
39831,NEW,0,3429,126,27819
39831,NEW,0,3711,14,27820
39831,CANCEL,0,0,0,10052
39831,NEW,0,5257,53,27821
39831,NEW,0,7731,21,27822
39831,CANCEL,0,0,0,12805
39831,NEW,0,7950,15,27823
39831,NEW,0,8715,34,27824
39831,NEW,0,39698,43,27825
39832,NEW,0,124040,3,27826
39833,NEW,1,2459,235,27827
39834,NEW,1,1082,104,27828
39834,CANCEL,0,0,0,3440
39834,NEW,1,1782,776,27829
39834,NEW,1,2697,65,27830
39834,NEW,1,3246,13,27831
39834,NEW,1,3711,17,27832
39834,NEW,1,5257,24,27833
39834,NEW,1,8714,46,27834
39834,NEW,1,39695,59,27835
39834,NEW,0,308,1,27836
39834,NEW,0,3429,28,27837
39834,NEW,0,3819,82,27838
39834,NEW,0,7731,13,27839
39834,NEW,0,7952,82,27840
39835,NEW,1,124033,12,27841
39836,NEW,0,2459,34,27842
39836,CANCEL,0,0,0,26413
39837,NEW,1,307,11,27843
39837,NEW,1,1082,150,27844
39837,NEW,1,3711,14,27845
39837,NEW,1,3818,184,27846
39837,NEW,1,5257,76,27847
39837,NEW,1,7731,66,27848
39837,NEW,0,1784,52,27849
39837,NEW,0,2698,40,27850
39837,NEW,0,3247,34,27851
39837,NEW,0,3429,19,27852
39837,NEW,0,7952,59,27853
39837,NEW,0,8714,29,27854
39837,NEW,0,39695,19,27855
39838,NEW,0,124033,8,27856
39838,CANCEL,0,0,0,13273
39839,NEW,0,2459,4,27857
39839,CANCEL,0,0,0,7537
39840,NEW,1,1782,500,27858
39840,NEW,1,3247,5,27859
39840,NEW,1,3427,83,27860
39840,NEW,1,7731,66,27861
39840,NEW,1,7950,54,27862
39840,NEW,1,8714,129,27863
39840,NEW,0,308,30,27864
39840,CANCEL,0,0,0,12604
39840,NEW,0,1083,11,27865
39840,NEW,0,2698,14,27866
39840,NEW,0,3819,18,27867
39840,NEW,0,5257,6,27868
39840,NEW,0,39703,128,27869
39840,CANCEL,0,0,0,25065
39841,NEW,0,124029,5,27870
39842,NEW,0,2459,70,27871
39842,CANCEL,0,0,0,12600
39843,NEW,1,307,12,27872
39843,NEW,1,3247,59,27873
39843,NEW,1,3427,33,27874
39843,NEW,1,3711,14,27875
39843,NEW,1,3818,33,27876
39843,NEW,1,39703,45,27877
39843,NEW,0,1083,69,27878
39843,NEW,0,1784,37,27879
39843,NEW,0,2698,18,27880
39843,NEW,0,5257,23,27881
39843,NEW,0,7731,56,27882
39843,CANCEL,0,0,0,22418
39843,NEW,0,7950,69,27883
39843,NEW,0,8714,25,27884
39844,NEW,1,124023,11,27885
39845,NEW,1,2459,109,27886
39846,NEW,1,307,118,27887
39846,NEW,1,2697,26,27888
39846,NEW,1,3247,1113,27889
39846,NEW,1,3818,38,27890
39846,NEW,1,5256,37,27891
39846,NEW,1,7731,121,27892
39846,CANCEL,0,0,0,24255
39846,NEW,1,8713,38,27893
39846,NEW,1,39703,44,27894
39846,CANCEL,0,0,0,23169
39846,NEW,0,1083,92,27895
39846,CANCEL,0,0,0,20494
39846,NEW,0,1784,23,27896
39846,NEW,0,3428,7,27897
39846,NEW,0,3711,2,27898
39846,NEW,0,7950,17,27899
39846,CANCEL,0,0,0,4704
39847,NEW,1,124014,113,27900
39848,NEW,0,2459,39,27901
39849,NEW,1,307,13,27902
39849,NEW,1,1782,92,27903
39849,NEW,1,3711,26,27904
39849,NEW,1,3818,2,27905
39849,NEW,1,7731,47,27906
39849,NEW,1,8712,30,27907
39849,NEW,0,1083,19,27908
39849,NEW,0,2698,161,27909
39849,NEW,0,3247,12,27910
39849,NEW,0,3429,30,27911
39849,NEW,0,5257,153,27912
39849,NEW,0,7952,61,27913
39849,NEW,0,39707,21,27914
39850,NEW,0,124014,1,27915
39851,NEW,0,2459,18,27916
39852,NEW,1,307,234,27917
39852,NEW,1,2697,15,27918
39852,NEW,1,3246,51,27919
39852,NEW,1,3428,12,27920
39852,NEW,1,3711,40,27921
39852,NEW,1,7950,25,27922
39852,NEW,0,1784,32,27923
39852,CANCEL,0,0,0,4666
39852,NEW,0,3819,21,27924
39852,CANCEL,0,0,0,15887
39852,NEW,0,5258,141,27925
39852,NEW,0,7731,16,27926
39852,NEW,0,8713,22,27927
39852,NEW,0,39713,24,27928
39852,CANCEL,0,0,0,15797
39853,NEW,0,124015,20,27929
39854,NEW,0,2459,24,27930
39855,NEW,1,1082,27,27931
39855,NEW,1,2697,64,27932
39855,NEW,1,3246,18,27933
39855,CANCEL,0,0,0,27429
39855,NEW,1,3428,7,27934
39855,NEW,1,3711,29,27935
39855,NEW,1,3818,184,27936
39855,NEW,0,308,22,27937
39855,NEW,0,5257,46,27938
39855,NEW,0,7731,141,27939
39855,NEW,0,7950,15,27940
39855,NEW,0,8713,53,27941
39855,NEW,0,39707,22,27942
39855,CANCEL,0,0,0,26141
39856,NEW,0,124014,7,27943
39857,NEW,1,2458,25,27944
39858,NEW,1,1782,171,27945
39858,NEW,1,3246,73,27946
39858,NEW,1,3428,31,27947
39858,NEW,1,3818,41,27948
39858,NEW,1,5257,84,27949
39858,CANCEL,0,0,0,21531
39858,NEW,1,39703,14,27950
39858,NEW,0,308,46,27951
39858,NEW,0,1083,6,27952
39858,NEW,0,2698,54,27953
39858,NEW,0,3711,3,27954
39858,NEW,0,7731,9,27955
39858,NEW,0,7952,24,27956
39858,NEW,0,8713,59,27957
39859,NEW,0,124017,8,27958
39860,NEW,1,2458,3,27959
39861,NEW,1,307,513,27960
39861,NEW,1,2697,26,27961
39861,NEW,1,3246,9,27962
39861,CANCEL,0,0,0,601
39861,NEW,1,3711,7,27963
39861,NEW,1,7950,271,27964
39861,NEW,1,39700,23,27965
39861,NEW,0,1083,33,27966
39861,NEW,0,1784,21,27967
39861,NEW,0,3429,25,27968
39861,NEW,0,3819,68,27969
39861,NEW,0,5258,114,27970
39861,NEW,0,7731,36,27971
39861,CANCEL,0,0,0,17374
39861,NEW,0,8713,49,27972
39862,NEW,1,124017,6,27973
39863,NEW,0,2459,20,27974
39864,NEW,1,307,4,27975
39864,NEW,1,1082,13,27976
39864,NEW,1,1782,173,27977
39864,NEW,1,3818,15,27978
39864,NEW,1,8712,71,27979
39864,NEW,1,39697,49,27980
39864,NEW,0,2698,202,27981
39864,NEW,0,3247,23,27982
39864,NEW,0,3429,43,27983
39864,NEW,0,3711,11,27984
39864,NEW,0,5258,67,27985
39864,CANCEL,0,0,0,26938
39864,NEW,0,7731,13,27986
39864,NEW,0,7951,95,27987
39865,NEW,1,124014,43,27988
39866,NEW,1,2458,11,27989
39867,NEW,1,307,31,27990
39867,NEW,1,1782,524,27991
39867,NEW,1,3246,59,27992
39867,NEW,1,3428,126,27993
39867,NEW,1,3711,10,27994
39867,NEW,1,3818,183,27995
39867,NEW,1,5258,34,27996
39867,NEW,1,7731,17,27997
39867,NEW,1,7948,72,27998
39867,NEW,0,2698,50,27999
39867,NEW,0,8713,35,28000
39867,NEW,0,39700,49,28001
39868,NEW,0,124016,5,28002
39869,NEW,0,2459,27,28003
39870,NEW,1,307,19,28004
39870,NEW,1,1782,904,28005
39870,NEW,1,3246,20,28006
39870,CANCEL,0,0,0,24341
39870,NEW,1,3428,56,28007
39870,NEW,1,5258,420,28008
39870,NEW,1,7731,17,28009
39870,NEW,1,7947,204,28010
39870,NEW,1,8712,159,28011
39870,NEW,0,1083,24,28012
39870,CANCEL,0,0,0,22336
39870,NEW,0,2698,73,28013
39870,NEW,0,3711,9,28014
39870,NEW,0,3819,281,28015
39870,NEW,0,39700,16,28016
39871,NEW,1,124014,4,28017
39872,NEW,0,2459,14,28018
39873,NEW,1,1082,80,28019
39873,NEW,1,3246,67,28020
39873,NEW,1,3711,75,28021
39873,NEW,1,3819,117,28022
39873,CANCEL,0,0,0,21720
39873,NEW,1,7731,131,28023
39873,NEW,1,8712,75,28024
39873,CANCEL,0,0,0,7173
39873,NEW,1,39696,32,28025
39873,NEW,0,308,209,28026
39873,NEW,0,1784,11,28027
39873,NEW,0,2698,25,28028
39873,NEW,0,3429,36,28029
39873,CANCEL,0,0,0,16328
39873,NEW,0,5258,147,28030
39873,NEW,0,7950,118,28031
39873,CANCEL,0,0,0,2963
39874,NEW,1,124014,10,28032
39875,NEW,1,2458,126,28033
39876,NEW,1,1082,19,28034
39876,NEW,1,1782,65,28035
39876,NEW,1,3246,45,28036
39876,NEW,1,3429,105,28037
39876,NEW,1,5258,409,28038
39876,NEW,0,308,6,28039
39876,CANCEL,0,0,0,20918
39876,NEW,0,2698,128,28040
39876,NEW,0,3819,45,28041
39876,NEW,0,7731,41,28042
39876,NEW,0,7950,5,28043
39876,NEW,0,8712,43,28044
39876,NEW,0,39696,15,28045
39877,NEW,0,124016,20,28046
39878,NEW,1,2458,26,28047
39879,NEW,1,307,42,28048
39879,NEW,1,1082,35,28049
39879,NEW,1,1782,475,28050
39879,NEW,1,3245,230,28051
39879,NEW,1,3711,37,28052
39879,NEW,1,3818,77,28053
39879,NEW,1,8711,47,28054
39879,NEW,1,39690,74,28055
39879,NEW,0,2698,358,28056
39879,NEW,0,3429,42,28057
39879,NEW,0,5257,49,28058
39879,NEW,0,7731,123,28059
39879,NEW,0,7950,87,28060
39880,NEW,0,124015,18,28061
39881,NEW,1,2458,12,28062
39882,NEW,1,307,160,28063
39882,CANCEL,0,0,0,15192
39882,NEW,1,1782,180,28064
39882,NEW,1,3245,103,28065
39882,NEW,1,3428,16,28066
39882,CANCEL,0,0,0,16755
39882,NEW,1,3711,21,28067
39882,NEW,1,5256,11,28068
39882,NEW,1,7948,24,28069
39882,NEW,1,8711,53,28070
39882,NEW,1,39678,40,28071
39882,NEW,0,1083,1,28072
39882,NEW,0,2698,982,28073
39882,NEW,0,3819,36,28074
39882,NEW,0,7731,24,28075
39883,NEW,0,124015,4,28076
39883,CANCEL,0,0,0,17309
39884,NEW,1,2458,298,28077
39884,CANCEL,0,0,0,18138
39885,NEW,1,307,96,28078
39885,NEW,1,1082,16,28079
39885,NEW,1,1782,387,28080
39885,NEW,1,2698,22,28081
39885,NEW,1,3244,43,28082
39885,CANCEL,0,0,0,7390
39885,NEW,1,3428,8,28083
39885,CANCEL,0,0,0,26683
39885,NEW,1,3711,88,28084
39885,NEW,1,3818,38,28085
39885,NEW,1,7731,20,28086
39885,NEW,1,7947,14,28087
39885,CANCEL,0,0,0,15770
39885,NEW,1,8712,63,28088
39885,CANCEL,0,0,0,11330
39885,NEW,0,5257,25,28089
39885,NEW,0,39694,7,28090
39886,NEW,1,124014,3,28091
39886,CANCEL,0,0,0,21385
39887,NEW,1,2458,100,28092
39888,NEW,1,1082,21,28093
39888,NEW,1,1782,30,28094
39888,CANCEL,0,0,0,14741
39888,NEW,1,2698,263,28095
39888,NEW,1,3243,120,28096
39888,NEW,1,3428,7,28097
39888,NEW,1,3711,2,28098
39888,NEW,1,3818,69,28099
39888,NEW,1,5256,20,28100
39888,NEW,1,8711,74,28101
39888,NEW,0,308,3,28102
39888,NEW,0,7731,56,28103
39888,NEW,0,7948,48,28104
39888,NEW,0,39681,4,28105
39889,NEW,1,124013,18,28106
39890,NEW,1,2458,253,28107
39891,NEW,1,307,17,28108
39891,NEW,1,1082,14,28109
39891,NEW,1,3428,54,28110
39891,NEW,1,3710,54,28111
39891,NEW,1,5256,94,28112
39891,NEW,1,7731,25,28113
39891,NEW,1,7947,10,28114
39891,NEW,0,1784,11,28115
39891,NEW,0,2698,107,28116
39891,NEW,0,3244,11,28117
39891,CANCEL,0,0,0,9574
39891,NEW,0,3819,139,28118
39891,NEW,0,8712,36,28119
39891,CANCEL,0,0,0,2397
39891,NEW,0,39691,36,28120
39892,NEW,1,124010,13,28121
39893,NEW,1,2458,318,28122
39894,NEW,1,307,11,28123
39894,NEW,1,1082,87,28124
39894,NEW,1,1782,52,28125
39894,NEW,1,2697,103,28126
39894,CANCEL,0,0,0,7399
39894,NEW,1,3243,49,28127
39894,CANCEL,0,0,0,4356
39894,NEW,1,3428,44,28128
39894,NEW,1,5256,91,28129
39894,NEW,1,7948,41,28130
39894,NEW,1,8712,37,28131
39894,NEW,1,39680,19,28132
39894,NEW,0,3711,16,28133
39894,NEW,0,3819,27,28134
39894,NEW,0,7731,10,28135
39895,NEW,1,124010,12,28136
39896,NEW,0,2458,7,28137
39896,CANCEL,0,0,0,6635
39897,NEW,1,1082,72,28138
39897,NEW,1,1782,23,28139
39897,NEW,1,3242,30,28140
39897,NEW,1,3428,7,28141
39897,NEW,1,5256,222,28142
39897,CANCEL,0,0,0,5804
39897,NEW,1,7948,29,28143
39897,NEW,1,8712,35,28144
39897,NEW,1,39674,36,28145
39897,NEW,0,308,41,28146
39897,NEW,0,2698,25,28147
39897,NEW,0,3711,30,28148
39897,NEW,0,3819,48,28149
39897,NEW,0,7731,5,28150
39898,NEW,0,124013,13,28151
